Artifact Type,Program/Capability,App ID,Source Hive,Last Used Start / Last Execution,Registry Path,Key Modified,Raw Hex
BAM,\Device\HarddiskVolume2\Windows\System32\oobe\FirstLogonAnim.exe,S-1-5-18,,2026-02-28T14:42:26.233175,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-18,2026-03-05T02:44:43.138931,6E 89 E0 74 C0 A8 DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\csrss.exe,S-1-5-18,,2026-03-05T02:44:43.138931,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-18,2026-03-05T02:44:43.138931,80 92 56 05 4A AC DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\explorer.exe,S-1-5-21-3532248484-1103847893-53588807-1000,,2026-02-28T14:41:10.341718,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1000,2026-02-28T14:41:10.623027,65 6B A4 47 C0 A8 DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\explorer.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-05T02:53:18.431371,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,71 F5 79 38 4B AC DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\ApplicationFrameHost.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-05T02:53:18.462710,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,9C BD 7E 38 4B AC DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\msinfo32.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-02-28T14:48:12.547041,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,D2 D6 4B 43 C1 A8 DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\PickerHost.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-02-28T14:50:06.264578,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,14 C2 13 87 C1 A8 DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\mmc.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-02-28T14:50:38.875714,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,94 D2 83 9A C1 A8 DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\cmd.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-03T10:47:36.072739,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,63 ED B9 25 FB AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\msdt.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-02T22:47:56.647063,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,E8 71 C8 9C 96 AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\winver.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-02T22:50:31.852863,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,76 F8 4A F9 96 AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\browser_broker.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-05T02:53:17.462493,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,AB 1E E6 37 4B AC DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Users\V\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\TempState\Downloads\OfficeSetup (1).exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-02T11:14:09.362508,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,FE E6 FC B0 35 AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-02T11:14:09.579388,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,D9 FE 1D B1 35 AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Program Files\Common Files\microsoft shared\ClickToRun\OfficeC2RClient.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-02T11:11:16.213115,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,D0 66 C8 49 35 AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Program Files\Microsoft OneDrive\OneDrive.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-05T02:53:17.790520,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,30 2C 18 38 4B AC DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-03T07:02:54.550602,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,E5 E6 1C C2 DB AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-03T04:41:40.472355,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,63 2D 2B 07 C8 AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\reg.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-03T04:41:34.252953,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,FF 2B 76 03 C8 AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\regedit.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-03T08:04:47.499360,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,C6 EB 33 67 E4 AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Users\V\Downloads\7z2600-x64.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-03T04:47:18.651795,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,C5 43 BD D0 C8 AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Program Files\7-Zip\7zG.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-05T02:47:59.841947,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,10 12 95 7A 4A AC DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Users\V\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\TempState\Downloads\npp.8.9.2.Installer.x64 (1).exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-03T04:49:21.936820,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,0B 11 39 1A C9 AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Program Files\Notepad++\notepad++.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-05T02:53:17.587714,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,1B 3A F9 37 4B AC DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Program Files\Windows NT\Accessories\wordpad.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-03T05:01:10.113524,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,89 41 54 C0 CA AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\SysWOW64\notepad.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-03T08:48:05.777775,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,5F BE E5 73 EA AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Program Files\HxD\HxD.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-05T02:50:22.040239,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,DD CE 56 CF 4A AC DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\notepad.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-05T02:48:42.247917,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,4B B5 DB 93 4A AC DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\OpenWith.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-03T09:48:41.664662,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,E2 0D 0E EB F2 AA DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\SystemPropertiesComputerName.exe,S-1-5-21-3532248484-1103847893-53588807-1001,,2026-03-05T02:53:17.353292,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-21-3532248484-1103847893-53588807-1001,2026-03-05T02:53:18.790465,FD 74 D5 37 4B AC DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\dwm.exe,S-1-5-90-0-1,,2026-03-05T02:44:50.693909,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-90-0-1,2026-03-05T02:44:50.693909,D6 5E D7 09 4A AC DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
BAM,\Device\HarddiskVolume2\Windows\System32\dwm.exe,S-1-5-90-0-2,,2026-02-28T14:41:19.983774,ROOT\ControlSet001\Services\bam\State\UserSettings\S-1-5-90-0-2,2026-02-28T14:41:19.983774,30 AE 63 4D C0 A8 DC 01 00 00 00 00 00 00 00 00 00 00 00 00 02 00 00 00
DAM,\SystemRoot\System32\drivers\1394ohci.sys,1394ohci,,,ROOT\ControlSet001\Services\1394ohci,2019-03-19T04:52:07.835097,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 31 33 39 34 6
DAM,System32\drivers\3ware.sys,3ware,,,ROOT\ControlSet001\Services\3ware,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 33 77 61 72 65 2E 73 79 73
DAM,%SystemRoot%\system32\svchost.exe -k AarSvcGroup -p,AarSvc,,,ROOT\ControlSet001\Services\AarSvc,2019-03-19T04:53:38.006239,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,System32\drivers\ACPI.sys,ACPI,,,ROOT\ControlSet001\Services\ACPI,2026-03-05T02:44:24.729103,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 41 43 50 49 2E 73 79 73
DAM,\SystemRoot\System32\drivers\AcpiDev.sys,AcpiDev,,,ROOT\ControlSet001\Services\AcpiDev,2019-03-19T04:52:06.866271,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 41 63 70 69 4
DAM,System32\Drivers\acpiex.sys,acpiex,,,ROOT\ControlSet001\Services\acpiex,2026-03-01T06:34:37.537998,53 79 73 74 65 6D 33 32 5C 44 72 69 76 65 72 73 5C 61 63 70 69 65 78 2E 73 79 73
DAM,\SystemRoot\System32\drivers\acpipagr.sys,acpipagr,,,ROOT\ControlSet001\Services\acpipagr,2019-03-19T04:52:14.460623,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 63 70 69 7
DAM,\SystemRoot\System32\drivers\acpipmi.sys,AcpiPmi,,,ROOT\ControlSet001\Services\AcpiPmi,2019-03-19T04:52:02.990961,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 63 70 69 7
DAM,\SystemRoot\System32\drivers\acpitime.sys,acpitime,,,ROOT\ControlSet001\Services\acpitime,2019-03-19T04:52:14.491875,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 63 70 69 7
DAM,system32\drivers\Acx01000.sys,Acx01000,,,ROOT\ControlSet001\Services\Acx01000,2019-03-19T04:53:38.006239,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 41 63 78 30 31 30 30 30 2E 73 79 73
DAM,System32\drivers\ADP80XX.SYS,ADP80XX,,,ROOT\ControlSet001\Services\ADP80XX,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 41 44 50 38 30 58 58 2E 53 59 53
DAM,\SystemRoot\system32\drivers\afd.sys,AFD,,,ROOT\ControlSet001\Services\AFD,2019-03-19T04:53:38.006239,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 66 64 2E 7
DAM,\SystemRoot\system32\drivers\afunix.sys,afunix,,,ROOT\ControlSet001\Services\afunix,2019-03-19T04:56:18.425252,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 66 75 6E 6
DAM,system32\DRIVERS\ahcache.sys,ahcache,,,ROOT\ControlSet001\Services\ahcache,2019-03-19T04:53:38.006239,73 79 73 74 65 6D 33 32 5C 44 52 49 56 45 52 53 5C 61 68 63 61 63 68 65 2E 73 79 73
DAM,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,AJRouter,,,ROOT\ControlSet001\Services\AJRouter,2019-03-19T04:54:23.666120,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\alg.exe,ALG,,,ROOT\ControlSet001\Services\ALG,2019-03-19T04:53:38.006239,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 61 6C 67 2E 65 78 65
DAM,\SystemRoot\System32\drivers\amdgpio2.sys,amdgpio2,,,ROOT\ControlSet001\Services\amdgpio2,2019-03-19T04:51:56.677959,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 6D 64 67 7
DAM,\SystemRoot\System32\drivers\amdi2c.sys,amdi2c,,,ROOT\ControlSet001\Services\amdi2c,2019-03-19T04:51:56.709212,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 6D 64 69 3
DAM,\SystemRoot\System32\drivers\amdk8.sys,AmdK8,,,ROOT\ControlSet001\Services\AmdK8,2019-03-19T04:52:06.991281,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 6D 64 6B 3
DAM,\SystemRoot\System32\drivers\amdppm.sys,AmdPPM,,,ROOT\ControlSet001\Services\AmdPPM,2019-03-19T04:52:07.069412,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 6D 64 70 7
DAM,System32\drivers\amdsata.sys,amdsata,,,ROOT\ControlSet001\Services\amdsata,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 6D 64 73 61 74 61 2E 73 79 73
DAM,System32\drivers\amdsbs.sys,amdsbs,,,ROOT\ControlSet001\Services\amdsbs,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 6D 64 73 62 73 2E 73 79 73
DAM,System32\drivers\amdxata.sys,amdxata,,,ROOT\ControlSet001\Services\amdxata,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 6D 64 78 61 74 61 2E 73 79 73
DAM,system32\drivers\appid.sys,AppID,,,ROOT\ControlSet001\Services\AppID,2019-03-19T04:53:38.006239,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 70 70 69 64 2E 73 79 73
DAM,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,AppIDSvc,,,ROOT\ControlSet001\Services\AppIDSvc,2019-03-19T04:54:23.666120,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k netsvcs -p,Appinfo,,,ROOT\ControlSet001\Services\Appinfo,2019-03-19T04:54:23.666120,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,system32\drivers\applockerfltr.sys,applockerfltr,,,ROOT\ControlSet001\Services\applockerfltr,2019-03-19T04:53:38.006239,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 70 70 6C 6F 63 6B 65 72 66 6C 74 72 2E 73 79 7
DAM,%SystemRoot%\system32\svchost.exe -k netsvcs -p,AppMgmt,,,ROOT\ControlSet001\Services\AppMgmt,2019-03-19T06:23:27.628517,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\svchost.exe -k AppReadiness -p,AppReadiness,,,ROOT\ControlSet001\Services\AppReadiness,2019-03-19T04:53:38.006239,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%systemroot%\system32\AppVClient.exe,AppVClient,,,ROOT\ControlSet001\Services\AppVClient,2019-03-19T06:23:27.628517,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 41 70 70 56 43 6C 69 65 6E 74 2E 6
DAM,\SystemRoot\system32\drivers\AppvStrm.sys,AppvStrm,,,ROOT\ControlSet001\Services\AppvStrm,2019-03-19T06:23:27.628517,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 41 70 70 76 5
DAM,\SystemRoot\system32\drivers\AppvVemgr.sys,AppvVemgr,,,ROOT\ControlSet001\Services\AppvVemgr,2019-03-19T06:23:27.628517,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 41 70 70 76 5
DAM,\SystemRoot\system32\drivers\AppvVfs.sys,AppvVfs,,,ROOT\ControlSet001\Services\AppvVfs,2019-03-19T06:23:27.628517,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 41 70 70 76 5
DAM,%systemroot%\system32\svchost.exe -k wsappx -p,AppXSvc,,,ROOT\ControlSet001\Services\AppXSvc,2019-03-19T04:53:38.006239,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,System32\drivers\arcsas.sys,arcsas,,,ROOT\ControlSet001\Services\arcsas,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 72 63 73 61 73 2E 73 79 73
DAM,%SystemRoot%\system32\svchost.exe -k AssignedAccessManagerSvc,AssignedAccessManagerSvc,,,ROOT\ControlSet001\Services\AssignedAccessManagerSvc,2019-03-19T06:23:30.222483,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\asyncmac.sys,AsyncMac,,,ROOT\ControlSet001\Services\AsyncMac,2019-03-19T04:52:12.476092,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 73 79 6E 6
DAM,System32\drivers\atapi.sys,atapi,,,ROOT\ControlSet001\Services\atapi,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 61 74 61 70 69 2E 73 79 73
DAM,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,AudioEndpointBuilder,,,ROOT\ControlSet001\Services\AudioEndpointBuilder,2019-03-19T04:56:34.754676,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,Audiosrv,,,ROOT\ControlSet001\Services\Audiosrv,2019-03-19T04:56:34.754676,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k autoTimeSvc,autotimesvc,,,ROOT\ControlSet001\Services\autotimesvc,2019-03-19T04:54:23.666120,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k AxInstSVGroup,AxInstSV,,,ROOT\ControlSet001\Services\AxInstSV,2019-03-19T04:53:37.990613,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,System32\drivers\bxvbda.sys,b06bdrv,,,ROOT\ControlSet001\Services\b06bdrv,2026-03-01T06:34:38.897299,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 62 78 76 62 64 61 2E 73 79 73
DAM,system32\drivers\bam.sys,bam,,,ROOT\ControlSet001\Services\bam,2026-03-01T06:34:39.006483,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 62 61 6D 2E 73 79 73
DAM,\SystemRoot\System32\DriverStore\FileRepository\basicdisplay.inf_amd64_307898c750ba9e44\BasicDisplay.sys,BasicDisplay,,,ROOT\ControlSet001\Services\BasicDisplay,2026-03-05T02:44:43.123264,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 44 72 69 76 65 72 53 74 6F 72 65 5C 4
DAM,\SystemRoot\System32\DriverStore\FileRepository\basicrender.inf_amd64_ba2a8de08ea0d469\BasicRender.sys,BasicRender,,,ROOT\ControlSet001\Services\BasicRender,2026-03-05T02:44:24.697731,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 44 72 69 76 65 72 53 74 6F 72 65 5C 4
DAM,%SystemRoot%\system32\svchost.exe -k BcastDVRUserService,BcastDVRUserService,,,ROOT\ControlSet001\Services\BcastDVRUserService,2019-03-19T04:53:37.990613,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\bcmfn2.sys,bcmfn2,,,ROOT\ControlSet001\Services\bcmfn2,2019-03-19T04:51:56.818595,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 62 63 6D 66 6
DAM,%SystemRoot%\System32\svchost.exe -k netsvcs -p,BDESVC,,,ROOT\ControlSet001\Services\BDESVC,2019-03-19T06:23:30.222483,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%systemroot%\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,BFE,,,ROOT\ControlSet001\Services\BFE,2019-03-19T04:53:37.990613,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\system32\drivers\bindflt.sys,bindflt,,,ROOT\ControlSet001\Services\bindflt,2019-03-19T04:53:37.990613,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 62 69 6E 64 6
DAM,%SystemRoot%\System32\svchost.exe -k netsvcs -p,BITS,,,ROOT\ControlSet001\Services\BITS,2026-03-05T02:47:06.832057,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
